mapId;cellId;gfxId;movement;active
551;69;7500;1;1
551;132;7500;1;1
551;160;7500;1;1
551;223;7500;1;1
551;235;7500;1;1
551;243;6700;1;1
551;266;7500;1;1
551;402;7500;1;1
552;15;7515;4;1
552;16;7515;4;1
552;17;7515;4;1
552;18;7515;4;1
552;31;7515;4;1
552;44;7515;4;1
552;59;7515;4;1
552;234;7513;4;1
552;235;7513;4;1
552;236;7513;4;1
552;249;7513;4;1
552;250;7513;4;1
552;263;7513;4;1
552;265;7513;4;1
552;277;7513;4;1
552;278;7513;4;1
552;306;7513;4;1
552;325;7513;4;1
552;340;7513;4;1
552;383;7513;4;1
552;397;7513;4;1
552;398;7513;4;1
552;410;7513;4;1
552;411;7513;4;1
552;412;7513;4;1
554;45;7513;4;1
554;59;7513;4;1
554;60;7513;4;1
554;74;7513;4;1
554;274;7517;4;1
554;302;7517;4;1
554;323;7511;4;1
554;324;7511;4;1
554;325;7511;4;1
554;337;7511;4;1
554;338;7511;4;1
554;339;7511;4;1
554;353;7511;4;1
554;357;7517;4;1
554;366;7511;4;1
554;368;7511;4;1
554;382;7511;4;1
554;396;7511;4;1
554;397;7511;4;1
554;402;7517;4;1
554;411;7511;4;1
554;426;7511;4;1
554;447;7517;4;1
555;49;7517;4;1
555;61;7517;4;1
555;63;7517;4;1
555;64;7517;4;1
555;76;7517;4;1
555;78;7517;4;1
555;79;7517;4;1
555;90;7517;4;1
555;91;7517;4;1
555;93;7517;4;1
555;104;7517;4;1
555;105;7517;4;1
555;106;7517;4;1
555;120;7517;4;1
555;121;7517;4;1
555;265;7511;4;1
555;281;7511;4;1
555;300;7511;4;1
555;311;7511;4;1
555;315;7511;4;1
555;320;7511;4;1
555;326;7511;4;1
555;329;7511;4;1
555;335;7511;4;1
555;340;7511;4;1
555;343;7511;4;1
555;371;7511;4;1
555;374;7511;4;1
555;404;7511;4;1
555;418;7511;4;1
555;419;7511;4;1
555;433;7511;4;1
557;52;7512;4;1
557;66;7512;4;1
557;67;7512;4;1
557;82;7512;4;1
557;161;7515;4;1
557;175;7515;4;1
557;189;7515;4;1
557;227;7512;4;1
557;248;7515;4;1
557;262;7515;4;1
557;263;7515;4;1
557;269;7512;4;1
557;270;7512;4;1
557;271;7512;4;1
557;276;7515;4;1
557;277;7515;4;1
557;285;7512;4;1
557;299;7512;4;1
557;313;7512;4;1
557;327;7512;4;1
557;328;7512;4;1
557;371;7515;4;1
557;372;7515;4;1
557;386;7515;4;1
558;27;7516;4;1
558;28;7516;4;1
558;41;7516;4;1
558;55;7516;4;1
558;57;7516;4;1
558;70;7516;4;1
558;84;7516;4;1
558;85;7516;4;1
558;106;7511;4;1
558;107;7511;4;1
558;114;7516;4;1
558;120;7511;4;1
558;121;7511;4;1
558;135;7511;4;1
558;149;7511;4;1
558;163;7511;4;1
558;178;7511;4;1
558;192;7511;4;1
558;221;7511;4;1
558;283;7515;4;1
558;284;7515;4;1
558;298;7515;4;1
558;312;7515;4;1
558;313;7515;4;1
558;326;7515;4;1
558;341;7515;4;1
558;356;7515;4;1
558;357;7515;4;1
558;370;7515;4;1
558;372;7515;4;1
558;422;7518;4;1
558;437;7518;4;1
558;450;7518;4;1
558;451;7518;4;1
559;50;7514;4;1
559;78;7514;4;1
559;92;7513;4;1
559;107;7514;4;1
559;139;7511;4;1
559;153;7513;4;1
559;154;7511;4;1
559;168;7511;4;1
559;183;7511;4;1
559;210;7514;4;1
559;224;7514;4;1
559;225;7514;4;1
559;239;7513;4;1
559;293;7514;4;1
559;323;7514;4;1
559;336;7515;4;1
559;351;7515;4;1
559;365;7515;4;1
559;366;7515;4;1
559;378;7514;4;1
559;392;7513;4;1
559;393;7513;4;1
559;407;7513;4;1
560;15;7511;4;1
560;16;7511;4;1
560;25;7511;4;1
560;26;7511;4;1
560;27;7511;4;1
560;28;7511;4;1
560;31;7511;4;1
560;39;7511;4;1
560;41;7511;4;1
560;44;7511;4;1
560;59;7511;4;1
560;73;7511;4;1
560;84;7511;4;1
560;86;7511;4;1
560;98;7511;4;1
560;99;7511;4;1
560;100;7511;4;1
560;113;7511;4;1
560;115;7511;4;1
560;128;7511;4;1
560;141;7511;4;1
560;142;7511;4;1
560;143;7511;4;1
560;171;7511;4;1
560;199;7511;4;1
560;200;7511;4;1
560;214;7511;4;1
560;215;7511;4;1
560;230;7511;4;1
560;272;7511;4;1
560;285;7511;4;1
560;286;7511;4;1
560;300;7511;4;1
560;314;7511;4;1
560;328;7511;4;1
560;329;7511;4;1
560;343;7511;4;1
560;357;7511;4;1
560;385;7511;4;1
560;386;7511;4;1
561;144;7503;1;1
561;172;7503;1;1
561;409;7502;1;1
561;437;7502;1;1
565;76;7533;4;1
565;153;7533;4;1
565;430;7533;4;1
568;198;6700;1;1
569;236;6701;1;1
580;422;7533;4;1
585;409;7535;4;1
587;155;7535;4;1
587;294;7534;4;1
593;26;7533;4;1
593;107;7533;4;1
593;135;7533;4;1
593;163;7533;4;1
593;238;7533;4;1
593;267;7533;4;1
593;328;7533;4;1
593;331;7533;4;1
593;332;7533;4;1
593;344;7533;4;1
593;370;7533;4;1
595;221;7500;1;1
595;277;7500;1;1
595;448;7500;1;1
596;51;7500;1;1
596;69;7500;1;1
596;94;7500;1;1
596;154;7500;1;1
596;190;7500;1;1
596;276;7500;1;1
597;65;7500;1;1
597;71;7500;1;1
597;81;7500;1;1
597;107;7500;1;1
597;155;7500;1;1
597;171;7500;1;1
597;183;7500;1;1
597;199;7500;1;1
597;201;7500;1;1
597;259;7500;1;1
597;294;7500;1;1
597;394;7500;1;1
600;163;7508;1;1
603;48;7500;1;1
603;53;7500;1;1
603;76;7500;1;1
603;110;7500;1;1
603;113;7500;1;1
603;172;7500;1;1
603;175;7500;1;1
603;337;7500;1;1
603;419;7500;1;1
605;36;7533;4;1
605;70;7533;4;1
605;81;7533;4;1
605;99;7533;4;1
605;125;7533;4;1
605;138;7533;4;1
605;165;7533;4;1
605;183;7533;4;1
605;222;7533;4;1
605;259;7533;4;1
605;323;7533;4;1
605;386;7533;4;1
605;428;7533;4;1
606;47;7500;1;1
606;50;7500;1;1
606;59;7500;1;1
606;77;7500;1;1
606;133;7500;1;1
606;149;7500;1;1
606;193;7500;1;1
606;267;7500;1;1
606;393;7500;1;1
606;447;7500;1;1
609;60;7533;4;1
609;382;7533;4;1
610;45;7500;1;1
610;61;7500;1;1
610;329;7500;1;1
610;356;7500;1;1
6143;82;7035;1;1
6143;110;7024;1;1
6143;155;7024;1;1
6146;191;7022;1;1
6147;141;7025;1;1
6147;144;7025;1;1
6147;182;7035;1;1
6148;245;7023;1;1
618;97;7500;1;1
618;123;7501;1;1
618;381;7504;1;1
620;132;7533;4;1
620;156;7533;4;1
625;177;7534;4;1
625;241;7535;4;1
643;167;7533;4;1
643;239;7534;4;1
643;267;7504;1;1
643;329;7533;4;1
643;337;7535;4;1
643;352;7534;4;1
643;367;7534;4;1
643;400;7533;4;1
643;426;7533;4;1
648;143;7533;4;1
648;221;7533;4;1
652;100;7506;1;1
652;295;7506;1;1
654;49;7533;4;1
654;92;7533;4;1
654;231;7533;4;1
654;293;7533;4;1
654;294;7533;4;1
655;107;7500;1;1
655;118;7502;1;1
655;219;7501;1;1
655;259;7501;1;1
655;265;7501;1;1
655;426;7500;1;1
655;453;7502;1;1
655;457;7500;1;1
656;271;7500;1;1
656;315;7500;1;1
656;345;7500;1;1
656;363;7500;1;1
656;417;7500;1;1
656;422;7500;1;1
663;315;7501;1;1
663;460;7501;1;1
664;96;7500;1;1
664;111;7500;1;1
664;171;7504;1;1
664;192;7501;1;1
664;344;7509;1;1
6692;165;1748;1;1
6692;285;1748;1;1
6719;236;7543;1;1
6720;122;1748;1;1
6720;272;1748;1;1
675;194;6701;1;1
675;278;6701;1;1
676;113;7530;1;1
676;129;7531;1;1
676;140;7530;1;1
676;155;7531;1;1
676;167;7530;1;1
676;172;7538;1;1
676;183;7538;1;1
676;196;7531;1;1
676;206;7530;1;1
676;209;7538;1;1
676;212;7540;1;1
676;221;7531;1;1
676;265;7538;1;1
676;349;7530;1;1
676;355;7540;1;1
676;378;7531;1;1
677;53;7530;1;1
677;96;7531;1;1
677;112;7538;1;1
677;170;7540;1;1
677;172;7538;1;1
677;213;7538;1;1
677;229;7531;1;1
677;231;7531;1;1
677;239;7531;1;1
677;240;7538;1;1
677;244;7530;1;1
677;258;7530;1;1
677;282;7530;1;1
677;285;7531;1;1
677;286;7530;1;1
677;298;7530;1;1
677;346;7530;1;1
677;448;7530;1;1
679;35;7529;1;1
679;36;7529;1;1
679;55;7529;1;1
679;67;7529;1;1
679;139;7529;1;1
679;143;7529;1;1
679;167;7529;1;1
679;169;7529;1;1
679;179;7537;1;1
679;189;7529;1;1
679;199;7532;1;1
679;210;7529;1;1
679;223;7532;1;1
679;224;7529;1;1
679;229;7537;1;1
679;286;7529;1;1
679;287;7532;1;1
679;310;7529;1;1
680;32;7529;1;1
680;37;7529;1;1
680;110;7529;1;1
680;168;7532;1;1
680;185;7532;1;1
680;195;7532;1;1
680;255;7532;1;1
680;268;7529;1;1
680;271;7532;1;1
680;284;7529;1;1
680;299;7529;1;1
680;301;7537;1;1
680;361;7537;1;1
680;446;7529;1;1
681;162;7529;1;1
681;178;7529;1;1
681;210;7529;1;1
681;240;7529;1;1
681;270;7529;1;1
681;286;7529;1;1
681;316;7529;1;1
6840;309;1679;1;1
688;89;7536;4;1
6900;137;1528;1;1
6900;257;1533;1;1
6901;137;1528;1;1
6901;257;1533;1;1
690;90;7505;1;1
705;110;7534;4;1
705;183;7536;4;1
705;200;7534;4;1
705;278;7534;4;1
705;368;7534;4;1
709;300;6708;1;1
715;222;7534;4;1
715;418;7536;4;1
733;97;7536;4;1
733;142;7534;4;1
733;354;7534;4;1
735;325;7536;4;1
735;392;7536;4;1
742;327;7536;4;1
742;342;7536;4;1
742;428;7534;4;1
747;151;7526;1;1
747;164;7526;1;1
747;178;7526;1;1
747;191;7526;1;1
752;252;201;1;1
754;149;900;1;1
757;213;1985;1;1
761;54;7538;0;1
761;64;7538;1;1
761;112;7531;1;1
761;119;6703;1;1
761;142;7530;1;1
761;166;7530;1;1
761;285;6703;1;1
763;53;6703;1;1
763;99;6703;1;1
763;162;6701;1;1
763;189;6703;1;1
763;419;6703;1;1
766;138;7529;1;1
766;240;7532;1;1
766;242;7529;1;1
766;287;7529;1;1
766;404;7532;1;1
766;413;7532;1;1
766;416;7532;1;1
7786;165;6754;1;1
7786;210;6754;1;1
7786;255;6754;1;1
7786;300;6754;1;1
7786;345;6754;1;1
7788;103;7350;1;1
7789;103;7350;1;1
7790;103;7350;1;1
7791;103;7350;1;1
7792;103;7350;1;1
8254;209;7526;1;1
8254;237;7526;1;1
8254;251;7526;1;1
8254;279;7526;1;1
8254;282;1324;1;1
8269;181;7045;4;1
8269;197;7527;1;1
8269;212;7527;1;1
8529;317;7045;1;1
8539;209;7526;1;1
8539;237;7526;1;1
8539;251;7526;1;1
8539;279;7526;1;1
8539;282;1324;1;1
8540;197;7527;1;1
8540;212;7520;1;1
8540;257;7522;1;1
8552;327;7536;4;1
8763;325;7533;4;1
898;154;7035;1;1
898;168;7003;1;1
898;220;7003;1;1
899;130;7003;1;1
899;174;7003;1;1
900;205;7001;1;1
900;207;7001;1;1
900;229;7001;1;1
900;233;7001;1;1
900;279;7035;1;1
901;121;7002;1;1
901;154;7002;1;1
901;160;7035;1;1
901;197;7005;1;1
907;345;7536;4;1
908;171;6703;1;1
908;308;6703;1;1
910;138;7534;4;1
910;191;7536;4;1
910;192;7501;1;1
910;381;7534;4;1
911;91;7534;4;1
911;123;7534;4;1
911;126;7536;4;1
912;301;6703;1;1
915;154;7505;1;1
915;234;7505;1;1
915;344;7505;1;1
916;139;7536;4;1
916;201;7501;1;1
916;207;7536;4;1
916;439;7501;1;1
917;202;7536;4;1
918;46;7529;1;1
918;106;7529;1;1
918;161;7529;1;1
918;200;7529;1;1
918;204;7532;1;1
918;216;7529;1;1
918;228;7529;1;1
918;239;6703;1;1
918;281;6703;1;1
918;291;7532;1;1
918;341;7529;1;1
918;382;7529;1;1
918;411;7532;1;1
918;423;7532;1;1
919;132;7530;1;1
919;177;7531;1;1
919;188;7530;1;1
919;194;7530;1;1
919;199;7530;1;1
919;247;7529;1;1
919;252;7531;1;1
919;325;7529;1;1
919;438;7529;1;1
921;64;7531;1;1
921;162;7531;1;1
921;364;7529;1;1
921;373;7531;1;1
921;381;7529;1;1
921;456;7529;1;1
926;51;7530;1;1
926;54;7538;1;1
926;67;7531;1;1
926;110;7530;1;1
926;140;7530;1;1
926;143;7538;1;1
926;172;7538;1;1
926;200;7531;1;1
926;228;7530;1;1
926;330;7531;1;1
926;386;7530;1;1
927;77;7501;1;1
927;111;7501;1;1
927;170;7502;1;1
927;185;7501;1;1
927;216;7501;1;1
927;294;7504;1;1
927;317;7501;1;1
927;328;7502;1;1
927;360;7536;4;1
927;403;7501;1;1
930;39;7529;1;1
930;105;7529;1;1
930;126;7529;1;1
930;146;7529;1;1
930;147;7529;1;1
930;176;7531;1;1
930;177;7531;1;1
930;211;7529;1;1
930;256;7531;1;1
930;328;7529;1;1
930;338;7529;1;1
930;349;7529;1;1
930;353;7531;1;1
930;379;7529;1;1
933;351;7519;1;1
937;382;7505;1;1
9449;99;6764;1;1
9449;104;7504;1;1
9449;254;6767;1;1
9449;302;6768;1;1
9449;382;6768;1;1
9450;114;6765;1;1
9450;137;6768;1;1
9450;142;6767;1;1
9450;434;6768;1;1
9451;385;6768;1;1
9451;427;6767;1;1
9453;76;6764;1;1
9453;233;6768;1;1
9453;395;6767;1;1
9453;442;6765;1;1
9454;39;6765;1;1
9454;88;6765;1;1
9454;129;6768;1;1
9454;253;7000;1;1
9455;397;6768;1;1
9455;402;6767;1;1
9456;86;6768;1;1
9456;196;6767;1;1
9456;448;6765;1;1
9457;218;6764;1;1
9457;299;6767;1;1
9458;387;6767;1;1
9459;439;6767;1;1
945;123;7511;4;1
945;137;7511;4;1
945;138;7511;4;1
945;151;7511;4;1
945;153;7511;4;1
945;181;7511;4;1
945;207;7511;4;1
945;213;7511;4;1
945;221;7511;4;1
945;228;7511;4;1
945;236;7511;4;1
945;242;7511;4;1
945;250;7511;4;1
945;251;7511;4;1
945;256;7511;4;1
945;264;7511;4;1
945;310;7511;4;1
945;321;7511;4;1
945;322;7511;4;1
945;324;7511;4;1
945;325;7511;4;1
945;327;7511;4;1
945;337;7511;4;1
945;338;7511;4;1
945;340;7511;4;1
945;341;7511;4;1
945;354;7511;4;1
945;365;7511;4;1
945;369;7511;4;1
9460;107;6768;1;1
9460;119;6768;1;1
9460;323;6767;1;1
9460;399;6764;1;1
9461;129;6765;4;1
9461;166;6767;1;1
9461;349;6768;1;1
9462;412;6767;1;1
9463;282;6767;1;1
9464;184;6765;1;1
9464;306;6768;1;1
9464;367;6767;1;1
9465;301;6767;1;1
9466;293;6767;1;1
9467;122;7530;1;1
9467;169;7538;1;1
9467;221;6767;1;1
9467;272;7530;1;1
9467;317;7530;1;1
9467;362;7530;1;1
947;81;7532;1;1
947;82;7538;1;1
947;100;7530;1;1
947;112;7532;1;1
947;124;7530;1;1
947;139;7530;1;1
947;141;7530;1;1
947;259;7538;1;1
947;330;7530;1;1
947;417;7530;1;1
947;432;7532;1;1
948;53;7538;1;1
948;122;7530;1;1
948;123;7531;1;1
948;125;7531;1;1
948;141;7540;1;1
948;168;7538;1;1
948;179;7530;1;1
948;180;7531;1;1
948;193;7530;1;1
948;210;7540;1;1
948;252;7530;1;1
948;282;7538;1;1
948;325;7530;1;1
948;326;7531;1;1
948;342;7540;1;1
948;384;7530;1;1
948;399;7531;1;1
948;442;7530;1;1
950;62;7540;1;1
950;118;7538;1;1
950;149;7531;1;1
950;162;7531;1;1
950;168;7540;1;1
950;176;7530;1;1
950;181;7538;1;1
950;196;7538;1;1
950;208;7530;1;1
950;209;7531;1;1
950;287;7540;1;1
950;313;7531;1;1
950;315;7538;1;1
950;356;7530;1;1
950;357;7531;1;1
950;364;7531;1;1
950;365;7530;1;1
950;386;7530;1;1
950;393;7530;1;1
954;26;7530;1;1
954;42;7531;1;1
954;70;7530;1;1
954;115;7530;1;1
955;52;7538;1;1
955;79;7538;1;1
955;98;7540;1;1
955;146;7531;1;1
955;158;7538;1;1
955;175;7530;1;1
955;176;7538;1;1
955;194;7540;1;1
955;200;7538;1;1
955;201;7540;1;1
955;254;7540;1;1
955;267;7540;1;1
955;295;7538;1;1
955;335;7530;1;1
955;337;7538;1;1
955;350;7531;1;1
955;351;7531;1;1
955;355;7538;1;1
955;374;7540;1;1
955;383;7531;1;1
955;386;7538;1;1
955;394;7530;1;1
955;400;7531;1;1
955;402;7538;1;1
955;412;7530;1;1
955;429;7530;1;1
955;430;7531;1;1
956;288;7534;4;1
956;295;7534;4;1
9617;150;7350;1;1
9617;178;7350;1;1
9662;115;7540;1;1
9662;126;7540;1;1
9662;169;7538;1;1
9662;212;7530;1;1
9662;238;7538;1;1
9662;239;7538;1;1
9662;250;7530;1;1
9662;268;7530;1;1
9663;235;7540;1;1
9663;239;7540;1;1
9663;248;7540;1;1
9663;256;7540;1;1
9663;268;7538;1;1
9663;278;7538;1;1
9663;285;7540;1;1
9663;298;7538;1;1
9663;306;7538;1;1
9663;342;7538;1;1
9663;358;7540;1;1
9663;392;7540;1;1
9663;414;7538;1;1
9667;236;7350;1;1
9668;236;7350;1;1
9671;236;7350;1;1
9673;150;7350;1;1
9673;178;7350;1;1
9675;236;7350;1;1
9677;236;7350;1;1
9679;150;7350;1;1
9679;178;7350;1;1
9681;236;7350;1;1
9683;150;7350;1;1
9683;178;7350;1;1
9685;109;7350;1;1
9685;137;7350;1;1
9686;133;7350;1;1
9688;236;7350;1;1
9690;150;7350;1;1
9690;178;7350;1;1
9692;236;7350;1;1
9694;236;7350;1;1
9696;109;7350;1;1
9696;137;7350;1;1
9697;133;7350;5;1
9699;109;7350;1;1
9699;137;7350;1;1
9700;133;7350;1;1
9702;150;7350;1;1
9702;178;7350;1;1
9704;236;7350;1;1
9706;236;7350;1;1
9708;150;7350;1;1
9708;178;7350;1;1
9710;236;7350;1;1
9712;236;7350;1;1
9714;109;7350;1;1
9714;137;7350;1;1
9715;133;7350;1;1
9790;108;7529;1;1
9790;167;7529;1;1
9790;180;7529;1;1
9790;195;7529;1;1
9794;380;7529;1;1
9796;397;7529;1;1
9796;411;7529;1;1
9796;427;7529;1;1
9799;100;7529;1;1
9800;268;7529;1;1
9800;288;7529;1;1
9800;298;7529;1;1
9800;302;7529;1;1
9800;308;7529;1;1
9800;330;7529;1;1
9800;364;7529;1;1
9801;161;7529;1;1
9804;180;7529;1;1
9804;225;7529;1;1
9805;329;7529;1;1
9805;343;7529;1;1
9806;301;7529;1;1
9808;400;7529;1;1
9808;430;7529;1;1
9809;341;7529;1;1
9810;222;7529;1;1
9810;250;7529;1;1
9810;264;7529;1;1
9812;96;7529;1;1
9812;109;7529;1;1
9812;126;7529;1;1
9812;155;7529;1;1
9812;179;7529;1;1
9812;281;7529;1;1
9815;287;7529;1;1
10111;213;7353;1;1
12190;211;2215;1;1
2195;268;549;1;1
2196;253;1324;1;1
5803;205;7001;1;1
5803;207;7001;1;1
5803;229;7001;1;1
5803;233;7001;1;1
5803;291;7035;1;1
7289;133;6752;1;1
7289;189;6751;1;1
7289;246;6750;1;1
7289;259;7503;1;1
7302;139;7519;1;1
7314;93;1531;1;1
7314;256;1532;1;1
7314;415;1533;1;1
7328;63;7500;1;1
7328;74;7501;1;1
7328;84;7500;1;1
7328;134;7501;1;1
7328;143;7500;1;1
7328;169;7500;1;1
7328;332;7500;1;1
7330;85;7501;1;1
7330;144;7503;1;1
7330;157;7504;1;1
7330;471;7502;1;1
7331;124;6753;1;1
7331;129;6750;1;1
7331;446;6750;1;1
7332;282;1859;1;1
7334;75;7502;1;1
7334;168;7500;1;1
7334;206;7500;1;1
7334;207;7501;1;1
7334;258;6749;1;1
7334;268;6750;1;1
7334;321;7500;1;1
7334;366;7500;1;1
7334;438;7501;1;1
7335;71;7500;1;1
7335;138;7501;1;1
7335;239;6752;1;1
7335;295;6751;1;1
7335;307;7504;1;1
7335;366;7501;1;1
7335;388;6749;1;1
7335;422;7500;1;1
7335;448;7502;1;1
7336;184;1854;1;1
7338;111;7533;4;1
7338;123;7533;4;1
7338;131;7503;1;1
7338;136;7503;1;1
7338;170;7503;1;1
7338;279;7533;4;1
7338;286;7501;1;1
7338;339;7504;1;1
7338;357;7501;1;1
7338;388;7533;4;1
7338;389;7503;1;1
7338;409;7503;1;1
7338;418;7533;4;1
7338;425;7533;4;1
7338;426;7501;1;1
7338;434;7503;1;1
7339;27;7500;1;1
7339;47;7501;1;1
7339;48;7533;4;1
7339;51;7533;4;1
7339;82;7500;1;1
7339;111;7534;4;1
7339;122;7533;4;1
7339;126;7534;4;1
7339;142;7502;1;1
7339;148;7533;4;1
7339;152;7534;4;1
7339;158;7501;1;1
7339;164;7501;1;1
7339;170;7502;1;1
7339;182;7500;1;1
7339;187;7533;4;1
7339;214;7502;1;1
7339;215;7502;1;1
7339;293;7501;1;1
7339;310;7500;1;1
7339;334;7500;1;1
7339;346;7534;4;1
7339;351;7534;4;1
7339;352;7500;1;1
7339;385;7502;1;1
7339;401;7501;1;1
7339;432;7500;1;1
7339;434;7533;4;1
7339;439;7534;4;1
7340;75;7502;1;1
7340;84;7502;1;1
7340;121;7502;1;1
7340;212;7502;1;1
7340;244;7502;1;1
7340;352;7502;1;1
7340;430;7502;1;1
7341;105;7502;1;1
7341;146;7502;1;1
7341;171;7502;1;1
7341;245;7502;1;1
7341;378;7502;1;1
7341;425;7502;1;1
7341;441;7502;1;1
7342;40;7500;1;1
7342;63;7500;1;1
7342;168;7500;1;1
7342;215;7500;1;1
7342;252;7500;1;1
7342;280;7500;1;1
7342;330;7500;1;1
7342;403;7500;1;1
7344;130;7501;1;1
7344;150;7500;1;1
7344;173;7502;1;1
7344;198;201;0;1
7344;385;7519;1;1
7345;150;7504;1;1
7345;276;7500;1;1
7345;335;6749;2;1
7345;366;7500;1;1
7346;85;7500;1;1
7346;89;7504;1;1
7346;113;7503;1;1
7346;144;7500;1;1
7346;298;7501;1;1
7346;361;7500;1;1
7346;434;7501;1;1
7346;436;7500;1;1
7347;99;6750;1;1
7347;285;6753;1;1
7348;216;7501;1;1
7348;227;7500;1;1
7348;245;7352;1;1
7348;273;6750;1;1
7348;352;7352;1;1
7349;83;7529;1;1
7349;200;7529;1;1
7349;230;7529;1;1
7349;260;7529;1;1
7351;90;7500;1;1
7351;137;7501;1;1
7351;276;7501;1;1
7351;293;7502;1;1
7351;350;7500;1;1
7351;376;7500;1;1
7352;114;6750;1;1
7354;88;7502;1;1
7354;100;7500;1;1
7354;104;7500;1;1
7354;123;7500;1;1
7354;128;7500;1;1
7354;140;7501;1;1
7354;150;7501;1;1
7354;211;7502;1;1
7354;310;7501;1;1
7354;316;7501;1;1
7354;439;7502;1;1
7355;32;7500;1;1
7355;37;7501;1;1
7355;100;7500;1;1
7355;160;7501;1;1
7355;274;7500;1;1
7355;282;7501;1;1
7355;344;7501;1;1
7355;371;7500;1;1
7355;409;7500;1;1
7355;450;7500;1;1
7356;15;7500;1;1
7356;61;7501;1;1
7356;128;7501;1;1
7356;129;7500;1;1
7356;165;7500;1;1
7356;189;7500;1;1
7356;205;7500;1;1
7356;227;7500;1;1
7356;280;7500;1;1
7356;355;7500;1;1
7356;418;7500;1;1
7356;423;7501;1;1
7357;99;7501;1;1
7357;137;7500;1;1
7357;225;7501;1;1
7357;259;7501;1;1
7357;340;7500;1;1
7357;353;7501;1;1
7357;416;7501;1;1
7357;462;7500;1;1
7358;73;7500;1;1
7358;89;7500;1;1
7358;110;7500;1;1
7358;114;7501;1;1
7358;117;7500;1;1
7358;121;7500;1;1
7358;210;7500;1;1
7358;213;7501;1;1
7358;243;7500;1;1
7358;265;7500;1;1
7358;386;7500;1;1
7358;432;7501;1;1
7359;62;7500;1;1
7359;71;7500;1;1
7359;84;7500;1;1
7359;126;7501;1;1
7359;186;7500;1;1
7359;288;7500;1;1
7359;338;7500;1;1
7359;355;7501;1;1
7359;447;7500;1;1
7360;158;6750;1;1
7360;165;7504;1;1
7360;208;6753;1;1
7360;278;6750;1;1
7360;290;7500;1;1
7360;316;7500;1;1
7360;425;7503;1;1
7361;177;1856;1;1
7361;422;7501;1;1
7361;466;7500;1;1
7362;116;7504;1;1
7362;450;7501;1;1
7363;118;6750;1;1
7363;154;7500;1;1
7363;187;7506;1;1
7363;201;6751;1;1
7363;385;7501;1;1
7363;397;6753;1;1
7363;407;7500;1;1
7363;447;7501;1;1
7364;49;7529;1;1
7364;143;6750;1;1
7364;237;7529;1;1
7364;279;7529;1;1
7364;293;7529;1;1
7364;321;7529;1;1
7364;349;7529;1;1
7365;19;7529;1;1
7365;55;7529;1;1
7365;104;7529;1;1
7365;120;7529;1;1
7365;148;7529;1;1
7365;176;7529;1;1
7365;222;7529;1;1
7365;329;7529;1;1
7365;341;7529;1;1
7365;352;7529;1;1
7365;375;7529;1;1
7365;383;7529;1;1
7366;62;7511;4;1
7366;90;7511;4;1
7366;104;6750;1;1
7366;117;7511;4;1
7367;135;6752;1;1
7367;172;6750;1;1
7367;191;6751;1;1
7367;224;7519;1;1
7367;423;7352;1;1
7367;441;6753;1;1
7368;105;6753;1;1
7370;61;7501;1;1
7370;85;7502;1;1
7370;92;7501;1;1
7370;97;7502;1;1
7370;127;7503;1;1
7370;173;7503;1;1
7370;174;7503;1;1
7370;221;7503;1;1
7370;272;7503;1;1
7370;351;7500;1;1
7370;412;7503;1;1
7370;415;7501;1;1
7370;417;7500;1;1
7371;21;7533;4;1
7371;56;7500;1;1
7371;60;7500;1;1
7371;86;7500;1;1
7371;95;7534;4;1
7371;141;7501;1;1
7371;156;7533;4;1
7371;191;7534;4;1
7371;193;7501;1;1
7371;211;7500;1;1
7371;256;7533;4;1
7371;272;7534;4;1
7371;281;7533;4;1
7371;306;7503;1;1
7371;341;7500;1;1
7371;397;7533;4;1
7371;417;7500;1;1
7371;426;7533;4;1
7371;436;7500;1;1
7372;67;7500;1;1
7372;88;7500;1;1
7372;109;7500;1;1
7372;115;7500;1;1
7372;128;7501;1;1
7372;133;7500;1;1
7372;141;7500;1;1
7372;173;7500;1;1
7372;229;7500;1;1
7372;278;7501;1;1
7372;310;7500;1;1
7372;371;7501;1;1
7372;387;7500;1;1
7372;408;7501;1;1
7372;462;7500;1;1
7373;75;7501;1;1
7373;88;7500;1;1
7373;94;7501;1;1
7373;98;7501;1;1
7373;128;7500;1;1
7373;153;7500;1;1
7373;248;7500;1;1
7373;254;7500;1;1
7373;257;7501;1;1
7373;266;7501;1;1
7373;316;7500;1;1
7373;366;7501;1;1
7373;385;7501;1;1
7373;433;7501;1;1
7374;118;7501;1;1
7374;126;7500;1;1
7374;132;7501;1;1
7374;141;7500;1;1
7374;252;7502;1;1
7374;266;7502;1;1
7374;393;7503;1;1
7374;408;7503;1;1
7375;110;7500;1;1
7375;114;7500;1;1
7375;176;7500;1;1
7375;178;7500;1;1
7375;403;7500;1;1
7375;411;7500;1;1
7376;147;7504;1;1
7376;160;7501;1;1
7376;206;7500;1;1
7376;225;7501;1;1
7377;126;6749;1;1
7377;221;6753;1;1
7377;234;7352;1;1
7377;343;1836;1;1
7377;354;1836;1;1
7377;369;1836;1;1
7377;399;7352;1;1
7378;294;1855;1;1
7379;144;6753;1;1
7379;163;6750;1;1
7380;99;6749;1;1
7380;107;6750;1;1
7380;208;7529;1;1
7380;220;7529;1;1
7380;248;7529;1;1
7380;360;7529;1;1
7380;387;7529;1;1
7380;408;7529;1;1
7380;415;7529;1;1
7380;429;7529;1;1
